ID	NAME_PATH	SCORE
38	"Bob_Dylan @associatedBand Tom_Petty @associatedActs Warren_Zevon associatedBand Stevie_Nicks"	41872978.5
39	"Bob_Dylan @associatedBand Tom_Petty @associatedMusicalArtist Warren_Zevon associatedActs Stevie_Nicks"	41872978.5
40	"Bob_Dylan @associatedMusicalArtist Warren_Zevon associatedActs Tom_Petty associatedMusicalArtist Stevie_Nicks"	41872978.5
41	"Bob_Dylan @associatedMusicalArtist Tom_Petty @associatedBand Warren_Zevon associatedMusicalArtist Stevie_Nicks"	41872978.5
42	"Bob_Dylan @associatedBand Warren_Zevon associatedMusicalArtist Tom_Petty associatedBand Stevie_Nicks"	41872978.5
43	"Bob_Dylan @associatedMusicalArtist Tom_Petty @associatedMusicalArtist Warren_Zevon associatedBand Stevie_Nicks"	41872978.5
44	"Bob_Dylan @associatedBand Warren_Zevon associatedMusicalArtist Tom_Petty associatedMusicalArtist Stevie_Nicks"	41872978.5
45	"Bob_Dylan @associatedBand Tom_Petty @associatedMusicalArtist Warren_Zevon associatedBand Stevie_Nicks"	41872978.5
46	"Bob_Dylan @formerBandMember Traveling_Wilburys formerBandMember Tom_Petty associatedMusicalArtist Stevie_Nicks"	41424557.75
47	"Bob_Dylan @formerBandMember Traveling_Wilburys pastMembers Tom_Petty associatedMusicalArtist Stevie_Nicks"	41424557.75
48	"Bob_Dylan @formerBandMember Traveling_Wilburys @associatedBand Tom_Petty associatedBand Stevie_Nicks"	41424557.75
49	"Bob_Dylan @formerBandMember Traveling_Wilburys @associatedBand Tom_Petty associatedMusicalArtist Stevie_Nicks"	41424557.75
50	"Bob_Dylan @pastMembers Traveling_Wilburys @associatedMusicalArtist Tom_Petty associatedBand Stevie_Nicks"	41424557.75
