ID	NAME_PATH	SCORE
32	"Led_Zeppelin @associatedBand Ian_Stewart_(musician) @pastMembers The_Rolling_Stones @associatedBand Faces_(band) associatedActs The_Who"	75647220.8
33	"Led_Zeppelin @associatedBand Ian_Stewart_(musician) @pastMembers The_Rolling_Stones @associatedActs Faces_(band) associatedMusicalArtist The_Who"	75647220.8
34	"Led_Zeppelin @associatedActs Ian_Stewart_(musician) @pastMembers The_Rolling_Stones @associatedMusicalArtist Faces_(band) associatedMusicalArtist The_Who"	75647220.8
35	"Led_Zeppelin @associatedActs Ian_Stewart_(musician) @pastMembers The_Rolling_Stones @associatedBand Faces_(band) associatedBand The_Who"	75647220.8
36	"Led_Zeppelin @associatedActs Ian_Stewart_(musician) @pastMembers The_Rolling_Stones @associatedMusicalArtist Faces_(band) associatedBand The_Who"	75647220.8
37	"Led_Zeppelin @associatedBand Ian_Stewart_(musician) @pastMembers The_Rolling_Stones @associatedActs Faces_(band) associatedBand The_Who"	75647220.8
38	"Led_Zeppelin @associatedActs Ian_Stewart_(musician) associatedActs The_Rolling_Stones @associatedMusicalArtist Faces_(band) associatedBand The_Who"	75647220.8
39	"Led_Zeppelin @associatedMusicalArtist Ian_Stewart_(musician) associatedMusicalArtist The_Rolling_Stones @associatedActs Billy_Nicholls associatedActs The_Who"	75064636
40	"Led_Zeppelin @associatedMusicalArtist Ian_Stewart_(musician) associatedMusicalArtist The_Rolling_Stones @associatedActs Billy_Nicholls associatedBand The_Who"	75064636
41	"Led_Zeppelin @associatedMusicalArtist Ian_Stewart_(musician) associatedMusicalArtist The_Rolling_Stones @associatedActs Billy_Nicholls associatedMusicalArtist The_Who"	75064636
42	"Led_Zeppelin @associatedBand Ian_Stewart_(musician) associatedMusicalArtist The_Rolling_Stones @associatedActs Billy_Nicholls associatedMusicalArtist The_Who"	75064636
43	"Led_Zeppelin @associatedMusicalArtist Ian_Stewart_(musician) associatedBand The_Rolling_Stones @associatedMusicalArtist Billy_Nicholls associatedActs The_Who"	75064636
44	"Led_Zeppelin @associatedMusicalArtist Ian_Stewart_(musician) associatedBand The_Rolling_Stones @associatedMusicalArtist Billy_Nicholls associatedMusicalArtist The_Who"	75064636
45	"Led_Zeppelin @associatedMusicalArtist Ian_Stewart_(musician) associatedBand The_Rolling_Stones @associatedMusicalArtist Billy_Nicholls associatedBand The_Who"	75064636
46	"Led_Zeppelin @associatedMusicalArtist Ian_Stewart_(musician) associatedBand The_Rolling_Stones @associatedBand Billy_Nicholls associatedMusicalArtist The_Who"	75064636
47	"Led_Zeppelin @associatedMusicalArtist Ian_Stewart_(musician) associatedBand The_Rolling_Stones @associatedBand Billy_Nicholls associatedBand The_Who"	75064636
48	"Led_Zeppelin @associatedActs Glyn_Johns associatedActs The_Rolling_Stones @associatedMusicalArtist Billy_Nicholls associatedActs The_Who"	75063768.6
49	"Led_Zeppelin @associatedActs Glyn_Johns associatedActs The_Rolling_Stones @associatedMusicalArtist Billy_Nicholls associatedBand The_Who"	75063768.6
50	"Led_Zeppelin @associatedActs Glyn_Johns associatedActs The_Rolling_Stones @associatedMusicalArtist Billy_Nicholls associatedMusicalArtist The_Who "	75063768.6
